mintime,lat,lon,alt,velocity,heading,vertrate,nic,nac,icao24
2019-09-11 17:00:27.690,34.850835438234,-118.021144396115,4369.38067899644,96.9698315323338,276.80262904001,3.25703425812932,9,1,ae0943
2019-09-11 17:00:27.940,34.8508613284501,-118.021404536236,4370.20538473316,94.3663277187286,277.036165412411,3.34385912465616,9,1,ae0943
2019-09-11 17:00:28.190,34.850887361768,-118.021656666835,4371.05423230328,91.1782584170151,277.31497328006,3.45016892532278,9,1,ae0943
2019-09-11 17:00:28.440,34.8509134549603,-118.021899180552,4371.93209294033,87.40476232598,277.631894598674,3.57596366012918,9,1,ae0943
2019-09-11 17:00:28.690,34.8509394614763,-118.022130475499,4372.84383787785,83.0447705119841,277.978714807485,3.72124332907535,9,1,ae0943
2019-09-11 17:00:28.940,34.8509651682087,-118.022348956415,4373.79433834938,78.097022302794,278.346303197501,3.8860079321613,9,1,ae0943
2019-09-11 17:00:28.962,34.8509674072266,-118.022367516342,4373.88,94.3103682529269,276.892423122485,3.90144,9,1,ae0943
2019-09-11 17:00:29.452,34.8510069766287,-118.022918701172,4373.88,94.1596281990224,276.903553723725,3.90144,9,1,ae0943
2019-09-11 17:00:31.536,34.8512420654297,-118.025058045679,4381.5,93.7996623428161,276.930133496663,3.77675607052897,9,1,ae0943
2019-09-11 17:00:32.176,34.8512878417969,-118.025618572624,4389.12,93.7996623428161,276.930133496663,3.64572534005038,9,1,ae0943
2019-09-11 17:00:33.282,34.8514259467691,-118.026752471924,4389.12,93.7996623428161,276.930133496663,3.57632,9,1,ae0943
2019-09-11 17:00:33.863,34.8514724990069,-118.027381896973,4389.12,93.7996623428161,276.930133496663,3.57632,9,1,ae0943
2019-09-11 17:00:36.907,34.8517983646716,-118.030414581299,4404.36,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:38.459,34.8519380213851,-118.032073974609,4404.36,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:39.048,34.8519845736229,-118.032646179199,4411.98,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:39.559,34.8520660400391,-118.033185686384,4411.98,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:40.579,34.8521707825741,-118.03430557251,4411.98,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:43.640,34.8524780273438,-118.037445691167,4419.6,93.7996623428161,276.930133496663,3.2512,9,1,ae0943
2019-09-11 17:00:44.574,34.8525897527145,-118.038368225098,4427.22,93.8222193837306,277.040937345073,3.2512,9,1,ae0943
2019-09-11 17:00:44.722,34.8525695800781,-118.038342534279,4427.22,93.8280969225604,277.069808770363,3.2512,9,1,ae0943
2019-09-11 17:00:45.645,34.8527069091797,-118.03946358817,4427.22,93.8641671681586,277.246770208728,3.2563209834806,9,1,ae0943
2019-09-11 17:00:45.835,34.8527069091797,-118.03946358817,4427.22,93.8690019323509,277.26949304932,3.28005237034191,9,1,ae0943
2019-09-11 17:00:45.840,34.852729409428,-118.039455413818,4427.22,93.8691291629875,277.270091018809,3.28067688052247,9,1,ae0943
2019-09-11 17:00:46.119,34.852729409428,-118.039970397949,4427.22,93.8762286325119,277.303457716311,3.31552454859777,9,1,ae0943
2019-09-11 17:00:46.665,34.8527984619141,-118.040528589365,4434.84,93.8901222180328,277.368755984539,3.38372106031502,9,1,ae0943
2019-09-11 17:00:47.177,34.8528442382812,-118.040920958227,4434.84,93.9031506352245,277.42998806024,3.44767090280446,9,1,ae0943
2019-09-11 17:00:47.926,34.8529357910156,-118.04170569595,4434.84,93.9222097845929,277.519563889732,3.54122252785248,9,1,ae0943
2019-09-11 17:00:50.525,34.853241484044,-118.044490814209,4442.46,93.7910869106987,277.803146854462,3.45429637939827,9,1,ae0943
2019-09-11 17:00:51.490,34.8533477783203,-118.045349121094,4450.08,93.7004390354103,277.967024491455,3.37430127485977,9,1,ae0943
2019-09-11 17:00:53.877,34.8536224365234,-118.047815439652,4457.7,93.587283892658,278.328727502081,3.2512,9,1,ae0943
2019-09-11 17:00:54.401,34.8537070064221,-118.048324584961,4457.7,93.6025851899396,278.392350079318,3.2512,9,1,ae0943
2019-09-11 17:00:56.757,34.8540328720869,-118.050727844238,4465.32,93.7135680958154,278.841814560192,2.96167440180587,9,1,ae0943
2019-09-11 17:00:56.854,34.8540328720869,-118.050727844238,4465.32,93.7135680958154,278.841814560192,2.92608,9,1,ae0943
2019-09-11 17:00:56.897,34.8540328720869,-118.050727844238,4465.32,93.7135680958154,278.841814560192,2.92608,9,1,ae0943
2019-09-11 17:00:57.228,34.8540802001953,-118.051234654018,4465.32,93.7135680958154,278.841814560192,2.92608,9,1,ae0943
2019-09-11 17:00:57.468,34.8540794243247,-118.051242828369,4465.32,93.7135680958154,278.841814560192,2.92608,9,1,ae0943
2019-09-11 17:00:57.688,34.8541259765625,-118.05162702288,4465.32,93.7135680958154,278.841814560192,2.92608,9,1,ae0943
2019-09-11 17:01:00.047,34.8544464111328,-118.054093341438,4472.94,93.7135680958154,278.841814560192,2.60096,9,1,ae0943
2019-09-11 17:01:00.662,34.854498394465,-118.054618835449,4472.94,93.7135680958154,278.841814560192,2.60096,9,1,ae0943
2019-09-11 17:01:00.705,34.8544921875,-118.054597815689,4472.94,93.7135680958154,278.841814560192,2.60096,9,1,ae0943
2019-09-11 17:01:00.956,34.8545449467029,-118.055019378662,4472.94,93.8404402929367,278.829814198964,2.60096,9,1,ae0943
2019-09-11 17:01:01.485,34.8546295166016,-118.055494658801,4472.94,94.2054111545313,278.727581010754,2.5314515862069,9,1,ae0943
2019-09-11 17:01:02.515,34.8547668457031,-118.056503607302,4480.56,94.1446575742067,278.48432213497,2.05470054374691,9,1,ae0943
2019-09-11 17:01:02.646,34.8547777078919,-118.056507110596,4480.56,94.1446575742067,278.48432213497,2.01259404844291,9,1,ae0943
2019-09-11 17:01:03.079,34.8548126220703,-118.057120186942,4480.56,94.1446575742067,278.48432213497,1.8734176173999,9,1,ae0943
2019-09-11 17:01:04.483,34.8549957275391,-118.058577556999,4480.56,94.3057874220919,278.469773534933,1.52264804402201,9,1,ae0943
2019-09-11 17:01:05.334,34.8550872802734,-118.059362294723,4480.56,94.5224090659312,278.450214516559,1.38424028014007,9,1,ae0943
2019-09-11 17:01:06.837,34.855289782508,-118.060913085938,4488.18,94.8058306231992,279.032392200631,0.82380502901354,9,1,ae0943
2019-09-11 17:01:07.038,34.8552703857422,-118.060931770169,4488.18,94.837302277656,279.151753647837,0.760604719535783,9,1,ae0943
2019-09-11 17:01:07.440,34.8553619384766,-118.06143624442,4488.18,78.3567973302046,281.429897484741,0.602501650671785,9,1,ae0943
2019-09-11 17:01:07.440,34.8553619384766,-118.06143624442,4488.18,94.9097001106677,279.41997360486,0.602501650671785,9,1,ae0943
2019-09-11 17:01:07.690,34.8553985556802,-118.061655167805,4488.24527939295,84.7293472548816,281.61729587193,-0.067702703650559,9,1,ae0943
2019-09-11 17:01:07.940,34.855438579595,-118.061889984286,4488.15243054988,90.3400241361814,281.857793798647,-0.662524237551976,9,1,ae0943
2019-09-11 17:01:08.190,34.8554819530221,-118.062138575502,4487.92029917588,95.1902620831891,282.156978348427,-1.18196295103247,9,1,ae0943
2019-09-11 17:01:08.440,34.8555286475797,-118.062398814951,4487.56773097606,99.2813860555527,282.519350047025,-1.62601884409203,9,1,ae0943
2019-09-11 17:01:08.690,34.8555786518305,-118.062668568801,4487.11357165553,102.614519349706,282.94811915359,-1.99469191673067,9,1,ae0943
2019-09-11 17:01:08.940,34.8556319564665,-118.06294569727,4486.5766669194,105.190475301407,283.445035747845,-2.28798216894837,9,1,ae0943
2019-09-11 17:01:09.190,34.8556885371359,-118.063228056656,4485.97586247276,107.009631817948,284.010254761745,-2.50588960074516,9,1,ae0943
2019-09-11 17:01:09.440,34.8557483356344,-118.063513502144,4485.33000402073,108.071790692216,284.642237209717,-2.64841421212101,9,1,ae0943
2019-09-11 17:01:09.690,34.8558112402912,-118.063799891456,4484.6579372684,108.376028094615,285.337688871397,-2.71555600307594,9,1,ae0943
2019-09-11 17:01:09.940,34.8558770664571,-118.064085089406,4483.97850792089,107.920547596274,286.091537510851,-2.70731497360994,9,1,ae0943
2019-09-11 17:01:10.190,34.8559455380495,-118.064366973319,4483.3105616833,106.702551793349,286.896949319048,-2.62369112372302,9,1,ae0943
2019-09-11 17:01:10.440,34.856016271119,-118.064643439194,4482.67294426073,104.71815224244,287.745384608404,-2.46468445341517,9,1,ae0943
2019-09-11 17:01:10.690,34.8560887603768,-118.064912408363,4482.08450135829,101.962339176091,288.626691877947,-2.23029496268639,9,1,ae0943
2019-09-11 17:01:10.940,34.8561623695603,-118.065171834262,4481.56407868109,98.4290316997264,289.529238266679,-1.92052265153668,9,1,ae0943
2019-09-11 17:01:11.190,34.8562363264087,-118.065419708825,4481.13052193423,94.1112255201835,290.440073239026,-1.53536751996605,9,1,ae0943
2019-09-11 17:01:11.440,34.8563097228907,-118.065654067869,4480.80267682281,89.001248752436,291.345121262416,-1.07482956797449,9,1,ae0943
2019-09-11 17:01:11.690,34.8563815211566,-118.06587299479,4480.59938905194,83.0911274562915,292.229398428505,-0.538908795562004,9,1,ae0943
2019-09-11 17:01:11.781,34.8564070362156,-118.065948486328,4480.56,96.0387989742914,288.809930296463,-0.32512,9,1,ae0943
2019-09-11 17:01:13.810,34.8571472167969,-118.067994409678,4480.56,96.5742818201043,294.489507177797,0.570393704206241,9,1,ae0943
2019-09-11 17:01:16.670,34.8584087824417,-118.070411682129,4488.18,97.0764790935911,303.995148027308,1.85980498480243,9,1,ae0943
2019-09-11 17:01:17.716,34.8589782714844,-118.071357571349,4488.18,97.1651035705955,306.347225803966,1.95072,9,1,ae0943
2019-09-11 17:01:18.797,34.859619140625,-118.072242736816,4488.18,97.2065564064029,309.015156026338,1.95072,9,1,ae0943
2019-09-11 17:01:20.769,34.8608093261719,-118.073655731824,4495.8,97.5419256208567,316.326701723172,1.95072,9,1,ae0943
2019-09-11 17:01:20.826,34.8608294988083,-118.073673248291,4495.8,97.5452198991312,316.499667717342,1.95072,9,1,ae0943
2019-09-11 17:01:21.916,34.8616333007812,-118.074440469547,4495.8,97.8084602482692,319.47188443082,1.95072,9,1,ae0943
2019-09-11 17:01:22.834,34.8622283935547,-118.074944943798,4495.8,98.0704068898807,321.907686412348,1.95072,9,1,ae0943
2019-09-11 17:01:24.305,34.8633728027344,-118.075897839605,4503.42,93.2352178443029,330.864841052222,1.95072,9,1,ae0943
2019-09-11 17:01:24.305,34.8633728027344,-118.075897839605,4503.42,98.4901492752953,325.810807016735,1.95072,9,1,ae0943
2019-09-11 17:01:24.555,34.8635577141053,-118.076021484827,4503.8953002408,94.5104580000457,331.629509091241,1.85280157083173,9,1,ae0943
2019-09-11 17:01:24.805,34.8637464007802,-118.076143700126,4504.34696060764,95.6958667936717,332.390493303493,1.76160100838044,9,1,ae0943
2019-09-11 17:01:25.055,34.8639386760372,-118.076264288211,4504.77666056721,96.7902140257648,333.146908071626,1.67711831264612,9,1,ae0943
2019-09-11 17:01:25.305,34.8641343443741,-118.076383063336,4505.18607958619,97.7923073948315,333.897915663877,1.59935348362877,9,1,ae0943
2019-09-11 17:01:25.555,34.8643332019612,-118.076499851583,4505.57689713125,98.7009995343373,334.642725011132,1.52830652132839,9,1,ae0943
2019-09-11 17:01:25.805,34.8645350371234,-118.076614491104,4505.95079266908,99.5151943114451,335.380590389248,1.46397742574498,9,1,ae0943
2019-09-11 17:01:26.055,34.8647396308464,-118.076726832285,4506.30944566635,100.233852345657,336.110810029247,1.40636619687855,9,1,ae0943
2019-09-11 17:01:26.305,34.8649467573014,-118.076836737869,4506.65453558975,100.855995718912,336.832724676162,1.35547283472908,9,1,ae0943
2019-09-11 17:01:26.555,34.8651561843829,-118.076944083022,4506.98774190594,101.380711861804,337.545716115223,1.31129733929659,9,1,ae0943
2019-09-11 17:01:26.805,34.8653676742538,-118.077048755333,4507.31074408162,101.807156613223,338.249205681985,1.27383971058108,9,1,ae0943
2019-09-11 17:01:27.055,34.8655809838944,-118.077150654773,4507.62522158346,102.134556462623,338.942652770805,1.24309994858253,9,1,ae0943
2019-09-11 17:01:27.305,34.8657958656491,-118.07724969359,4507.93285387814,102.362209995153,339.625553353942,1.21907805330095,9,1,ae0943
2019-09-11 17:01:27.555,34.8660120677667,-118.077345796165,4508.23532043234,102.489488569815,340.297438521423,1.20177402473635,9,1,ae0943
2019-09-11 17:01:27.805,34.8662293349315,-118.077438898805,4508.53430071273,102.515836269625,340.957873049744,1.19118786288872,9,1,ae0943
2019-09-11 17:01:28.055,34.8664474087804,-118.077528949505,4508.83147418601,102.440769170266,341.606454005571,1.18731956775806,9,1,ae0943
2019-09-11 17:01:28.305,34.8666660284023,-118.077615907655,4509.12852031884,102.263873979987,342.242809388711,1.19016913934437,9,1,ae0943
2019-09-11 17:01:28.555,34.8668849308192,-118.077699743714,4509.42711857791,101.984806108432,342.866596816954,1.19973657764766,9,1,ae0943
2019-09-11 17:01:28.805,34.867103851443,-118.077780438844,4509.72894842989,101.603287225724,343.47750225382,1.21602188266792,9,1,ae0943
2019-09-11 17:01:29.055,34.8673225245094,-118.077857984508,4510.03568934147,101.119102375553,344.075238778811,1.23902505440515,9,1,ae0943
2019-09-11 17:01:29.305,34.8675406834848,-118.077932382044,4510.34902077932,100.532096707227,344.659545398544,1.26874609285935,9,1,ae0943
2019-09-11 17:01:29.555,34.8677580614457,-118.078003642202,4510.67062221012,99.8421718917626,345.23018589601,1.30518499803052,9,1,ae0943
2019-09-11 17:01:29.805,34.8679743914294,-118.078071784668,4511.00217310056,99.0492822862189,345.786947714275,1.34834176991867,9,1,ae0943
2019-09-11 17:01:29.833,34.8679985434322,-118.078079223633,4511.04,100.418041568504,342.917243182507,1.35359366336634,9,1,ae0943
2019-09-11 17:01:31.506,34.8694416628045,-118.078422546387,4511.04,101.142673820588,351.19570866398,1.30048,9,1,ae0943
2019-09-11 17:01:31.506,34.8694416628045,-118.078422546387,4511.04,101.755220954469,349.30957957755,1.30048,9,1,ae0943
2019-09-11 17:01:31.756,34.8696755199247,-118.078482479133,4511.38048308746,111.348117779864,345.201552082378,1.42140736895079,9,1,ae0943
2019-09-11 17:01:32.006,34.8699229953428,-118.0785783824,4511.74971501913,119.615028323256,339.704801784642,1.53047075374065,9,1,ae0943
2019-09-11 17:01:32.256,34.8701779923116,-118.0787084033,4512.14472979898,126.285860090258,335.122056352174,1.62767015436957,9,1,ae0943
2019-09-11 17:01:32.506,34.8704372558683,-118.078866902069,4512.56256143097,131.797381461326,331.886545079959,1.71300557083756,9,1,ae0943
2019-09-11 17:01:32.756,34.8707009407129,-118.079045213294,4513.00024391905,136.557875740146,330.399175670022,1.78647700314462,9,1,ae0943
2019-09-11 17:01:33.006,34.8709722384691,-118.079232272311,4513.45481126719,140.862857960761,330.965253849854,1.84808445129075,9,1,ae0943
2019-09-11 17:01:33.256,34.8712560864457,-118.079414886323,4513.92329747935,144.833520673038,333.741273614925,1.89782791527594,9,1,ae0943
2019-09-11 17:01:33.506,34.8715570883078,-118.079577772999,4514.40273655948,148.328141804281,338.716041821456,1.9357073951002,9,1,ae0943
2019-09-11 17:01:33.756,34.8718768684031,-118.079703834667,4514.89016251155,150.815050607469,345.746049799014,1.96172289076352,9,1,ae0943
2019-09-11 17:01:34.006,34.8722112843027,-118.079775334307,4515.38260933952,151.298782838365,354.651600756735,1.97587440226592,9,1,ae0943
2019-09-11 17:01:34.256,34.8725482823017,-118.079776523936,4515.87711104734,148.482357046403,5.35344184506894,1.97816192960738,9,1,ae0943
2019-09-11 17:01:34.506,34.8728675357875,-118.079697706104,4516.37070163898,141.312214676578,18.0052387146108,1.96858547278791,9,1,ae0943
2019-09-11 17:01:34.756,34.8731429699456,-118.07953972781,4516.86041511839,129.825427398687,33.0605121735057,1.9471450318075,9,1,ae0943
2019-09-11 17:01:35.006,34.8733484521058,-118.07931693418,4517.34328548953,115.848378321513,51.1419363586191,1.91384060666616,9,1,ae0943
2019-09-11 17:01:35.256,34.8734653448357,-118.079056413939,4517.81634675637,102.704555166647,72.4218688179544,1.86867219736389,9,1,ae0943
2019-09-11 17:01:35.506,34.8734890627062,-118.078792569147,4518.27663292287,93.1624713653893,95.5416566867563,1.81163980390069,9,1,ae0943
2019-09-11 17:01:35.721,34.8734436035156,-118.078588368941,4518.66,103.75122960392,110.708714357506,1.75310313099042,9,1,ae0943
2019-09-11 17:01:37.582,34.8750915527344,-118.078308105469,4518.66,104.47190147912,6.57351280677752,2.51884073073868,9,1,ae0943
2019-09-11 17:01:39.107,34.8765176029529,-118.077964782715,4526.28,105.026792153822,11.3655122764843,3.30646265289913,9,1,ae0943
2019-09-11 17:01:40.530,34.8778839111328,-118.077467315051,4533.9,105.445962027433,14.9854358103218,3.90144,9,1,ae0943
2019-09-11 17:01:42.166,34.8793029785156,-118.076794682717,4533.9,106.396960286224,21.3855611840369,4.24928683495146,9,1,ae0943
2019-09-11 17:01:43.047,34.8801021252648,-118.076362609863,4541.52,106.771682623152,23.8802226326124,4.38833087378641,9,1,ae0943
2019-09-11 17:01:45.128,34.8818664550781,-118.075169154576,4549.14,107.135356095121,29.6425065765024,4.75320066115702,9,1,ae0943
2019-09-11 17:01:46.270,34.8827556028205,-118.074417114258,4556.76,107.24340730384,31.2936496076314,4.36190295281583,9,1,ae0943
2019-09-11 17:01:48.011,34.8840637207031,-118.073207310268,4564.38,108.235186669633,38.2974288944319,3.90144,9,1,ae0943
2019-09-11 17:01:49.395,34.8851297669491,-118.07201385498,4564.38,108.88896118032,42.0652419561872,3.82608007329363,9,1,ae0943
2019-09-11 17:01:50.525,34.8858947753906,-118.071077307876,4572,109.316476411385,44.9404268246315,3.65778616582684,9,1,ae0943
2019-09-11 17:01:51.072,34.8862470206568,-118.070640563965,4572,109.523424049786,46.3322198538696,3.57632,9,1,ae0943
2019-09-11 17:01:51.086,34.8862609863281,-118.07062888632,4572,109.52585442371,46.3621129309802,3.57632,9,1,ae0943
2019-09-11 17:01:51.510,34.8865356445312,-118.07012441207,4572,99.4210769073195,41.6026089501439,3.57632,9,1,ae0943
2019-09-11 17:01:51.510,34.8865356445312,-118.07012441207,4572,109.599460033972,47.2674461234735,3.57632,9,1,ae0943
2019-09-11 17:01:51.760,34.8867017030008,-118.069935536368,4572.89215543221,102.686573472202,44.4018291290088,3.56123260037121,9,1,ae0943
2019-09-11 17:01:52.010,34.8868648071979,-118.069731249407,4573.78077087153,105.423167987649,47.1167951211429,3.54800005685611,9,1,ae0943
2019-09-11 17:01:52.260,34.8870236980033,-118.069512880326,4574.66631003198,107.672512631956,49.6993264689904,3.53662236945471,9,1,ae0943
2019-09-11 17:01:52.510,34.8871775028121,-118.069281984079,4575.5492366276,109.471286976906,52.102781910942,3.527099538167,9,1,ae0943
2019-09-11 17:01:52.760,34.8873257371376,-118.069040283254,4576.43001437241,110.849365629844,54.2835270660793,3.51943156299298,9,1,ae0943
2019-09-11 17:01:53.010,34.8874682862335,-118.068789613146,4577.30910698044,111.829036671751,56.2023834444132,3.51361844393266,9,1,ae0943
2019-09-11 17:01:53.260,34.8876053688089,-118.068531873986,4578.18697816572,112.425190149375,57.8259245319058,3.50966018098604,9,1,ae0943
2019-09-11 17:01:53.510,34.8877374858312,-118.068268992705,4579.06409164227,112.646233606951,59.1275225984136,3.50755677415311,9,1,ae0943
2019-09-11 17:01:53.760,34.88786535791,-118.068002894954,4579.94091112414,112.495402940725,60.0880995567414,3.50730822343388,9,1,ae0943
2019-09-11 17:01:54.010,34.8879898549,-118.067735486643,4580.81790032533,111.972127321079,60.6965809393077,3.50891452882833,9,1,ae0943
2019-09-11 17:01:54.260,34.8881119212598,-118.067468643082,4581.69552295989,111.07316298775,60.9500823381563,3.51237569033649,9,1,ae0943
2019-09-11 17:01:54.510,34.8882325004842,-118.067204202992,4582.57424274184,109.793308937095,60.8538683188316,3.51769170795834,9,1,ae0943
2019-09-11 17:01:54.760,34.888352461671,-118.066943964331,4583.45452338521,108.125633558507,60.4211178723288,3.52486258169388,9,1,ae0943
2019-09-11 17:01:55.010,34.8884725310659,-118.066689678983,4584.33682860403,106.061255089897,59.6725155837038,3.53388831154312,9,1,ae0943
2019-09-11 17:01:55.260,34.8885932312421,-118.066443043891,4585.22162211233,103.588815393732,58.6356729892884,3.54476889750605,9,1,ae0943
2019-09-11 17:01:55.510,34.8887148303918,-118.066205687061,4586.10936762413,100.693854524725,57.3443777592654,3.55750433958268,9,1,ae0943
2019-09-11 17:01:55.760,34.8888373039685,-118.06597914803,4587.00052885346,97.3583234799384,55.8376735647143,3.572094637773,9,1,ae0943
2019-09-11 17:01:55.827,34.8888702392578,-118.065920459981,4587.24,111.178565294345,60.4986681066752,3.57632,9,1,ae0943
2019-09-11 17:01:56.328,34.8891448974609,-118.065303880341,4594.86,111.268471478895,61.8418617983389,3.57632,9,1,ae0943
2019-09-11 17:01:56.953,34.8893660205906,-118.064746856689,4594.86,111.344653981924,63.4897770509417,3.57632,9,1,ae0943
2019-09-11 17:01:57.810,34.8897849907309,-118.06360244751,4594.86,111.56198623755,65.7934319872302,3.44640389452333,9,1,ae0943
2019-09-11 17:01:58.721,34.8901108563957,-118.06245803833,4602.48,111.803518820472,68.2463400572523,3.29620900608519,9,1,ae0943
2019-09-11 17:02:00.693,34.8906555175781,-118.06020308514,4602.48,112.574781805554,73.9746149127543,3.00402885245902,9,1,ae0943
2019-09-11 17:02:02.762,34.8910675048828,-118.057792819276,4610.1,113.281053469723,79.694743726517,3.22892020304569,9,1,ae0943
2019-09-11 17:02:03.971,34.8912281101033,-118.056449890137,4617.72,113.516238982059,82.9716037610504,3.2512,9,1,ae0943
2019-09-11 17:02:06.034,34.8912963867188,-118.05386913066,4617.72,113.58631085346,86.9963567197031,3.51912542040816,9,1,ae0943
2019-09-11 17:02:06.133,34.8913212145789,-118.053874969482,4617.72,113.602674010166,87.3213746813796,3.50598791836735,9,1,ae0943
2019-09-11 17:02:08.125,34.8912048339844,-118.051122548629,4625.34,113.919140448001,93.805120611635,3.2512,9,1,ae0943
2019-09-11 17:02:09.047,34.8910884533898,-118.049983978271,4632.96,113.90787627638,96.1148238304598,3.2512,9,1,ae0943
2019-09-11 17:02:12.152,34.8903901698226,-118.046321868896,4640.58,114.237907365652,104.815160563088,3.19341635974304,9,1,ae0943
2019-09-11 17:02:12.188,34.890380859375,-118.0463020169,4640.58,114.253248683826,104.916183615649,3.18088496788009,9,1,ae0943
2019-09-11 17:02:14.926,34.8893737792969,-118.04293885523,4648.2,114.476061495852,110.912524378091,2.68024859404448,9,1,ae0943
2019-09-11 17:02:14.988,34.8893737792969,-118.04293885523,4648.2,114.473306812851,111.034367215749,2.67265061439879,9,1,ae0943
2019-09-11 17:02:16.872,34.8884582519531,-118.040696747449,4655.82,114.502233802366,117.249635448785,2.46022875197472,9,1,ae0943
2019-09-11 17:02:19.079,34.8872222900391,-118.038398586974,4655.82,114.501161469504,123.061131017403,2.10793067641682,9,1,ae0943
2019-09-11 17:02:19.194,34.8872222900391,-118.038398586974,4655.82,114.516529761972,123.346564462709,2.09084255941499,9,1,ae0943
2019-09-11 17:02:19.951,34.8866659907971,-118.037452697754,4663.44,114.617693217612,125.225461141808,1.97835817184644,9,1,ae0943
2019-09-11 17:02:20.947,34.8860778808594,-118.036604900749,4663.44,114.583694618331,128.022746289565,2.20966513274336,9,1,ae0943
2019-09-11 17:02:23.371,34.8842918266684,-118.034362792969,4671.06,114.58046012342,134.306338445087,2.29847891682785,9,1,ae0943
2019-09-11 17:02:24.371,34.8835004386255,-118.033561706543,4671.06,114.296378237298,137.269704653573,2.6099320842411,9,1,ae0943
2019-09-11 17:02:25.901,34.8822784423828,-118.032400948661,4671.06,113.895832953671,140.766519672785,2.96086875070028,9,1,ae0943
