mintime,lat,lon,alt,nic,velocity,heading,vertrate,nac,icao24
2019-09-17 07:00:01.810,35.0726623535156,-117.252315599091,4046.22,9,74.4956607698521,264.941673177809,-0.27823983882573,0.0480644697078716,ae0943
2019-09-17 07:00:01.813,35.0726421808792,-117.252330780029,4046.22,9,74.4966888425674,264.942573401986,-0.277818759533746,0.0484961865016549,ae0943
2019-09-17 07:00:02.720,35.0726165771484,-117.253100336814,4046.22,9,74.8075094934873,265.21474117828,-0.150512453590445,0.179018563822133,ae0943
2019-09-17 07:00:02.899,35.0725956286414,-117.253074645996,4046.22,9,74.868851165499,265.268454554197,-0.125388055835372,0.204777665851202,ae0943
2019-09-17 07:00:08.609,35.0723628674523,-117.258052825928,4046.22,9,76.7803147976175,266.914883311081,0.65024,0.0327067669172932,ae0943
2019-09-17 07:00:08.779,35.0723419189453,-117.258032973932,4046.22,9,76.8150059171242,266.89185675667,0.65024,0.0966165413533835,ae0943
2019-09-17 07:00:17.744,35.072021484375,-117.265768245775,4053.84,9,77.7493936484219,266.9337124055,0.948125296855169,0,ae0943
2019-09-17 07:00:17.887,35.0720370017876,-117.265777587891,4053.84,9,77.7591665671834,266.941797678059,0.954681799464109,0,ae0943
2019-09-17 07:00:18.292,35.0719904495498,-117.266178131104,4053.84,9,77.7868451133262,266.964696526916,0.973250915244676,0,ae0943
2019-09-17 07:00:18.338,35.0719757080078,-117.266160614637,4053.84,9,77.7899888494313,266.967297383823,0.97536,0,ae0943
2019-09-17 07:00:19.201,35.0719757080078,-117.26694535236,4053.84,9,78.3037171009324,266.987212495817,0.65024,0.618448637316562,ae0943
2019-09-17 07:00:19.343,35.0719904495498,-117.26692199707,4053.84,9,78.3037171009324,266.987212495817,0.65024,0.916142557651992,ae0943
2019-09-17 07:00:20.848,35.0719299316406,-117.268290617028,4053.84,9,78.3037171009324,266.987212495817,-0.194976656891496,0.866568914956012,ae0943
2019-09-17 07:00:20.890,35.071943897312,-117.268295288086,4053.84,9,78.3037171009324,266.987212495817,-0.225009736070381,0.897360703812317,ae0943
2019-09-17 07:00:23.404,35.0718383789062,-117.270532724809,4053.84,9,78.939159892856,267.011464019923,-0.32512,0.236897274633124,ae0943
2019-09-17 07:00:23.950,35.0718042405985,-117.270984649658,4053.84,9,79.3312014333205,267.02626891752,-0.32512,0.173814898419865,ae0943
2019-09-17 07:00:23.986,35.0717926025391,-117.270981146365,4053.84,9,79.3312014333205,267.02626891752,-0.32512,0.255079006772009,ae0943
2019-09-17 07:00:25.411,35.0717468261719,-117.272270358339,4053.84,9,79.3270602961164,267.087691663616,-0.596437635933806,0.16548463356974,ae0943
2019-09-17 07:00:25.424,35.0717576883607,-117.272243499756,4053.84,9,79.3262912277785,267.099098745034,-0.586445768321513,0.196217494089835,ae0943
2019-09-17 07:00:25.774,35.0717576883607,-117.272758483887,4053.84,9,79.3061771327873,267.3974377975,-0.32512,0.908256880733945,ae0943
2019-09-17 07:00:25.925,35.0717468261719,-117.272774832589,4053.84,9,79.3061771327873,267.3974377975,-0.32512,0.112798264642082,ae0943
2019-09-17 07:00:26.333,35.0717111361229,-117.273101806641,4053.84,9,79.3061771327873,267.3974377975,-0.32512,0.997830802603037,ae0943
2019-09-17 07:00:26.369,35.0717010498047,-117.273111148756,4053.84,9,79.3061771327873,267.3974377975,-0.32512,0.669811320754717,ae0943
2019-09-17 07:00:26.877,35.0717010498047,-117.273503517618,4053.84,9,79.8200939226462,267.414205657576,-0.32512,1,ae0943
2019-09-17 07:00:26.898,35.0717111361229,-117.273502349854,4053.84,9,79.8200939226462,267.414205657576,-0.32512,0.843283582089552,ae0943
2019-09-17 07:00:28.368,35.0716552734375,-117.274904834981,4053.84,9,79.8200939226462,267.414205657576,-0.32512,0.649903288201161,ae0943
2019-09-17 07:00:28.466,35.0716645838851,-117.274932861328,4053.84,9,79.8200939226462,267.414205657576,-0.32512,0.839458413926499,ae0943
2019-09-17 07:00:30.010,35.0716180316472,-117.276248931885,4053.84,9,79.7985395207287,267.78320565926,0,1,ae0943
2019-09-17 07:00:30.050,35.0716094970703,-117.276250099649,4053.84,9,79.7985395207287,267.78320565926,0,0.651785714285714,ae0943
2019-09-17 07:00:30.375,35.0716180316472,-117.276592254639,4053.84,9,79.8834860712264,267.785551519654,0,0.165245901639344,ae0943
2019-09-17 07:00:30.464,35.0716094970703,-117.276586415816,4053.84,9,79.9134870354895,267.786380017968,0,0.223606557377049,ae0943
2019-09-17 07:00:30.739,35.0716094970703,-117.277034837372,4053.84,9,80.0061866441676,267.788939984669,0,0.403934426229508,ae0943
2019-09-17 07:00:30.900,35.0716180316472,-117.277050018311,4053.84,9,80.06045805143,267.790438728809,0,0.509508196721311,ae0943
2019-09-17 07:00:31.284,35.0715714794094,-117.277450561523,4053.84,9,80.1899004140932,267.79401337322,0,0.761311475409836,ae0943
2019-09-17 07:00:31.499,35.0715637207031,-117.277427206234,4053.84,9,80.2623746536052,267.796014801731,0,0.902295081967213,ae0943
2019-09-17 07:00:32.740,35.0715637207031,-117.278772470902,4053.84,9,80.2944748932459,268.164225259454,0.32512,1,ae0943
2019-09-17 07:00:32.945,35.0715714794094,-117.27876663208,4053.84,9,80.2944748932459,268.164225259454,0.400091428571429,1,ae0943
2019-09-17 07:00:33.284,35.0715179443359,-117.27910878707,4053.84,9,80.2944748932459,268.164225259454,0.524068571428571,1,ae0943
2019-09-17 07:00:33.299,35.0715249271716,-117.279109954834,4053.84,9,80.2944748932459,268.164225259454,0.529554285714286,1,ae0943
2019-09-17 07:00:37.317,35.071431822696,-117.28271484375,4053.84,9,80.2944748932459,268.164225259454,0.742424532130778,1,ae0943
2019-09-17 07:00:37.347,35.0714263916016,-117.282696159518,4053.84,9,80.2944748932459,268.164225259454,0.747922615558061,1,ae0943
2019-09-17 07:00:41.350,35.0713348388672,-117.286339584662,4061.46,9,80.4347287250927,268.646590153597,0.674519070506455,0.308440913604767,ae0943
2019-09-17 07:00:41.531,35.0713387182203,-117.286319732666,4061.46,9,80.4528039371052,268.660038799511,0.639456476663357,0.344389275074479,ae0943
2019-09-17 07:00:44.463,35.0712921659825,-117.289066314697,4061.46,9,80.745602399097,268.87789200294,0.0714811996027806,0.926713008937438,ae0943
2019-09-17 07:00:44.496,35.0712890625,-117.289086166693,4061.46,9,80.7488978797402,268.880343966008,0.0650885719960278,0.933267130089374,ae0943
2019-09-17 07:00:45.563,35.0712921659825,-117.290096282959,4061.46,9,80.7824518644705,268.905309408147,0,0.626283367556468,ae0943
2019-09-17 07:00:45.572,35.0712890625,-117.290095115195,4061.46,9,80.7824518644705,268.905309408147,0,0.635523613963039,ae0943
2019-09-17 07:00:51.744,35.0712456137447,-117.29564666748,4061.46,9,81.0962335533599,269.363508837864,-0.203492884909369,0.625900851714348,ae0943
2019-09-17 07:00:51.955,35.0712432861328,-117.295644331951,4061.46,9,81.1077841354177,269.380375564953,-0.210983638348985,0.648940816772221,ae0943
2019-09-17 07:00:55.006,35.0711990615069,-117.298450469971,4053.84,9,81.2748022674487,269.624263642424,-0.319297803013758,0.982092159860231,ae0943
2019-09-17 07:00:55.135,35.0711975097656,-117.298446966677,4053.84,9,81.2818639977116,269.634575527706,-0.323877457960253,0.99617820484822,ae0943
2019-09-17 07:00:59.678,35.0711990615069,-117.302570343018,4053.84,9,81.2837799710387,269.637373326038,-0.0907813374170495,0.720775906074528,ae0943
2019-09-17 07:00:59.750,35.0711975097656,-117.302594866071,4053.84,9,81.2837799710387,269.637373326038,-0.0788320571720265,0.757529351710056,ae0943
2019-09-17 07:01:00.589,35.0711975097656,-117.303547761878,4053.84,9,81.2837799710387,269.637373326038,0,0,ae0943
2019-09-17 07:01:00.743,35.0711990615069,-117.30354309082,4053.84,9,81.2837799710387,269.637373326038,0,0,ae0943
2019-09-17 07:01:01.680,35.0711975097656,-117.30444460499,4053.84,9,81.2822049421476,269.988207262635,0.314546991869919,1,ae0943
2019-09-17 07:01:01.766,35.0711990615069,-117.304458618164,4053.84,9,81.282152,270,0.32512,0.595628415300546,ae0943
2019-09-17 07:01:02.238,35.0711990615069,-117.304916381836,4053.84,9,81.282152,270,0.32601564738292,1,ae0943
2019-09-17 07:01:02.322,35.0711975097656,-117.304893026547,4053.84,9,81.282152,270,0.401250027548209,1,ae0943
2019-09-17 07:01:02.600,35.0711975097656,-117.305341448103,4053.84,9,81.282152,270,0.65024,1,ae0943
2019-09-17 07:01:02.766,35.0711990615069,-117.305316925049,4053.84,9,81.282152,270,0.65024,0.205588822355289,ae0943
2019-09-17 07:01:03.164,35.0711975097656,-117.30567776427,4053.84,9,81.282152,270,0.65024,1,ae0943
2019-09-17 07:01:03.223,35.0711990615069,-117.305660247803,4053.84,9,81.282152,270,0.65024,0,ae0943
2019-09-17 07:01:03.536,35.0711990615069,-117.306118011475,4053.84,9,81.282152,270,0.65024,0,ae0943
2019-09-17 07:01:03.662,35.0711975097656,-117.306126185826,4053.84,9,81.282152,270,0.65024,0,ae0943
2019-09-17 07:01:04.641,35.0711975097656,-117.307135134327,4053.84,9,81.282152,270,0.65024,0.973684210526316,ae0943
2019-09-17 07:01:04.791,35.0711990615069,-117.307147979736,4053.84,9,81.282152,270,0.65024,0,ae0943
2019-09-17 07:01:05.191,35.0711990615069,-117.307548522949,4061.46,9,81.282152,270,0.65024,1,ae0943
