mintime,lat,lon,alt,nic,velocity,heading,vertrate,nac,icao24
2019-09-17 06:55:58.619,35.0399159576933,-117.215480804443,3825.24,9,96.3342418454415,343.422399111514,1.43171565296804,1,ae0943
2019-09-17 06:56:00.566,35.0415918382548,-117.215995788574,3825.24,7,98.9339376660762,348.118320636604,0.97536,0,ae0943
2019-09-17 06:56:03.505,35.044338420286,-117.216281890869,3825.24,9,102.306251141012,213.534324724552,1.49043703441495,0.6039331366765,ae0943
2019-09-17 06:56:04.416,35.0453160172802,-117.216281890869,3825.24,9,103.325737215138,151.431650926414,1.72342371681416,0.424778761061947,ae0943
2019-09-17 06:56:11.246,35.0516967773438,-117.21481634646,3840.48,9,111.013097982874,17.2520390976648,3.11632143712575,1,ae0943
2019-09-17 06:56:12.166,35.052764375331,-117.214336395264,3848.1,9,111.938619210634,19.6798385341628,3.2512,0.142191142191142,ae0943
2019-09-17 06:56:13.082,35.0536193847656,-117.213919503348,3848.1,9,112.612108286793,22.0484649158139,3.20870065359477,0.130718954248366,ae0943
2019-09-17 06:56:14.013,35.0544402558925,-117.21342086792,3855.72,9,113.765426098033,24.0151021641178,2.92608,1,ae0943
2019-09-17 06:56:15.109,35.0553713006488,-117.21284866333,3855.72,9,114.615579770992,26.4573543583855,2.57265939896373,0,ae0943
2019-09-17 06:56:16.100,35.0561828613281,-117.212293975207,3855.72,9,115.329579185555,28.5084736940861,2.27584,1,ae0943
2019-09-17 06:56:16.964,35.0571868379237,-117.211589813232,3855.72,9,115.329579185555,28.5084736940861,1.95072,0.982142857142857,ae0943
2019-09-17 06:56:18.057,35.0580713304423,-117.210845947266,3863.34,9,116.870536020457,32.7806870767806,1.95072,1,ae0943
2019-09-17 06:56:19.906,35.0596618652344,-117.209379235092,3863.34,9,118.214625124999,37.2185006611007,1.6256,0.990566037735849,ae0943
2019-09-17 06:56:21.922,35.0613098144531,-117.207697654257,3870.96,9,118.896414067482,41.1289682750145,1.86497750722404,0.368137160470044,ae0943
2019-09-17 06:56:31.443,35.0675679869571,-117.197513580322,3893.82,9,121.858845772458,62.6464480260545,2.64036295693646,0,ae0943
